# Avida average data
# Tue May 30 11:40:07 2006
#  1: update
#  2: average merit
#  3: average gestation time
#  4: average fitness
#  5: repro rate?
#  6: average size
#  7: average copied size
#  8: average executed size
#  9: average abundance?
# 10: proportion of organisms that gave birth in this update
# 11: proportion of breed true organisms
# 12: average genotype depth
# 13: average generation
# 14: average neutral metric
# 15: average lineage label
# 16: true replication rate (based on births/update, time-averaged)

156 102.762 387.054 0.266391 0 100 100 96.5211 1.86429 0.321839 0.183908 2.33333 12.0421 -1.17934 0 0 
157 102.762 387.054 0.266391 0 100 100 96.5211 1.86429 0 0 2.33333 12.0421 -1.17934 0 0 
158 102.762 387.054 0.266391 0 100 100 96.5211 1.86429 0 0 2.33333 12.0421 -1.17934 0 0 
159 102.762 387.054 0.266391 0 100 100 96.5211 1.86429 0 0 2.33333 12.0421 -1.17934 0 0 
160 102.762 387.054 0.266391 0 100 100 96.5211 1.86429 0 0 2.33333 12.0421 -1.17934 0 0 
161 102.762 387.054 0.266391 0 100 100 96.5211 1.86429 0 0 2.33333 12.0421 -1.17934 0 0 
162 105.026 386.843 0.272489 0 100 100 96.4569 1.86713 0.0524345 0.0299625 2.35955 12.1798 -1.01844 0 0 
163 105.03 387.217 0.272303 0 100 100 96.4607 1.85417 0.00374532 0 2.37453 12.1835 -1.03641 0 0 
164 105.03 387.217 0.272303 0 100 100 96.4607 1.85417 0 0 2.37453 12.1835 -1.03641 0 0 
165 105.03 387.217 0.272303 0 100 100 96.4607 1.85417 0 0 2.37453 12.1835 -1.03641 0 0 
166 105.03 387.217 0.272303 0 100 100 96.4607 1.85417 0 0 2.37453 12.1835 -1.03641 0 0 
167 105.03 387.217 0.272303 0 100 100 96.4607 1.85417 0 0 2.37453 12.1835 -1.03641 0 0 
168 104.845 386.978 0.271962 0 100 100 96.4022 1.83108 0.0295203 0.0147601 2.42804 12.2362 -1.10885 0 0 
169 105.143 385.643 0.273442 0 100 100 96.2233 1.92308 0.316667 0.21 2.66667 12.7733 -0.970722 0 0 
170 104.928 385.573 0.273002 0 100 100 96.1121 1.92216 0.252336 0.165109 2.64486 13.1308 -0.859596 0 0 
171 104.707 385.377 0.272539 0 100 100 95.9722 1.88372 0.0246914 0.00925926 2.67284 13.1543 -0.895923 0 0 
